,Media,Date,Tweet Text,Compound,Positive,Negative,Neutral,Tweets Ago
395,FoxNews,Wed Mar 07 14:13:21 +0000 2018,".@TGowdySC: “The Department of Justice has a conflict, so they should not conduct this investigation… I think speci… https://t.co/VAjzWsCyiY",0.2732,0.164,0.111,0.725,5
396,FoxNews,Wed Mar 07 14:05:08 +0000 2018,'It Makes Me Angry': Biden Says Some Dems 'Don't Get' Blue-Collar Voters https://t.co/fJMaI5NlPC,0.0,0.0,0.0,1.0,4
397,FoxNews,Wed Mar 07 14:02:08 +0000 2018,.@WVGovernor: “Every aspect of what the Trump administration is doing is helping us in every way.” https://t.co/szzi9G6pzY,0.296,0.121,0.0,0.879,3
398,FoxNews,Wed Mar 07 13:47:05 +0000 2018,"RT @FoxBusiness: .@stevenmnuchin1: ""NAFTA is an old deal. [@POTUS] wants to renegotiate that deal."" https://t.co/QGgis0u789",0.0,0.0,0.0,1.0,2
399,FoxNews,Wed Mar 07 13:46:51 +0000 2018,"RT @FoxBusiness: .@stevenmnuchin1: ""This is about making sure that American companies have a level playing field."" https://t.co/Vp2VzPRena…",0.4767,0.227,0.0,0.773,1
400,nytimes,Wed Mar 07 21:05:08 +0000 2018,Kevin Zeich had 3 and a half years left on his prison sentence. His doctors said he had less than half that long to… https://t.co/NHQxoMKErO,-0.4588,0.051,0.129,0.82,100
401,nytimes,Wed Mar 07 21:00:25 +0000 2018,"Billy Graham wrote the first 17 issues of “Luke Cage, Hero for Hire.” Then he went on to draw the Black Panther. https://t.co/mJeUCkrVHI",0.5574,0.141,0.0,0.859,99
402,nytimes,Wed Mar 07 20:45:06 +0000 2018,Forests protect the climate. A future with more storms would mean trouble. https://t.co/EXj9IVwB37,-0.0258,0.17,0.176,0.654,98
403,nytimes,Wed Mar 07 20:39:34 +0000 2018,"RT @nytimesbusiness: A ""modest experiment"" from Coca-Cola: a spiked, sparkly beverage for the Japanese market. https://t.co/i7m2DLr8QY",0.0,0.0,0.0,1.0,97
404,nytimes,Wed Mar 07 20:36:06 +0000 2018,"When Emma González's name started trending on Twitter, she did not know how to use it. She now has 1.2 million foll… https://t.co/cZ7hjfMGwV",0.0,0.0,0.0,1.0,96
405,nytimes,Wed Mar 07 20:30:12 +0000 2018,"Lawyers worked relentlessly to discredit the alleged victim’s account. They showed off her Halloween costume, a bla… https://t.co/cUk9bhaalB",0.0,0.0,0.0,1.0,95
406,nytimes,Wed Mar 07 20:20:56 +0000 2018,RT @NYTNational: The evening commute could get messy. Here's the latest on the nor'easter https://t.co/Sf1i7wYIPV,-0.3612,0.0,0.152,0.848,94
407,nytimes,Wed Mar 07 20:17:46 +0000 2018,"RT @fmanjoo: I spent 2 months getting the news mostly from print. It changed my life.

I was better informed, less anxious, and I had tons…",0.2944,0.118,0.069,0.813,93
408,nytimes,Wed Mar 07 20:15:06 +0000 2018,School officials called the podcast “concerning” and said the teacher had been removed from the classroom https://t.co/GIwIdVNGnj,0.0,0.0,0.0,1.0,92
409,nytimes,Wed Mar 07 20:00:25 +0000 2018,It is believed to be the oldest known message in a bottle ever recovered https://t.co/80UquQH4vs,0.0,0.0,0.0,1.0,91
410,nytimes,Wed Mar 07 19:45:05 +0000 2018,"Fans of the book and admirers of Ava DuVernay’s work can breathe a sigh of relief, and some may also find that thei… https://t.co/79AxAes6aH",0.7096,0.257,0.0,0.743,90
411,nytimes,Wed Mar 07 19:30:27 +0000 2018,South Korean envoys were not prepared for how daring Kim Jong-un could be in his charm offensive https://t.co/JjLTugDYxv,0.1366,0.218,0.196,0.587,89
412,nytimes,Wed Mar 07 19:15:13 +0000 2018,"RT @danielle_ivory: Hundreds of former Trump campaign workers have been hired at every major federal agency. At the White House, there have…",0.0,0.0,0.0,1.0,88
413,nytimes,Wed Mar 07 19:00:38 +0000 2018,"The cells that eat, regurgitate and then re-eat your tattoos https://t.co/YqPl80y1TI",0.0,0.0,0.0,1.0,87
414,nytimes,Wed Mar 07 18:50:09 +0000 2018,Peter Thiel warned for years that the big tech companies were arrogant and clueless and less good for mankind than… https://t.co/CDL27t8iu2,-0.6361,0.095,0.285,0.62,86
415,nytimes,Wed Mar 07 18:40:42 +0000 2018,“This is basically going to war.” California’s governor struck back after Attorney General Jeff Sessions attacked t… https://t.co/CwetPpkj9a,-0.6124,0.0,0.238,0.762,85
416,nytimes,Wed Mar 07 18:27:53 +0000 2018,Should Germany’s national anthem drop the words “fatherland” and “brotherly”? An official suggested some ways to ma… https://t.co/mtjTh840M2,-0.2732,0.0,0.11,0.89,84
417,nytimes,Wed Mar 07 18:12:50 +0000 2018,"A week's worth of gas. A few gallons of milk. Few are complaining, but many in the working class are not feeling fl… https://t.co/sB9O02xef3",-0.1293,0.062,0.126,0.812,83
418,nytimes,Wed Mar 07 18:00:40 +0000 2018,"The number of public psychiatric beds in the U.S. has plunged, and the need for acute care is pressing. But what to… https://t.co/mt8k1ew9yN",0.5423,0.176,0.0,0.824,82
419,nytimes,Wed Mar 07 17:54:59 +0000 2018,"Breaking News: An ex-Russian spy and his daughter were poisoned by a nerve agent in England, the police said, raisi… https://t.co/Puh2ttTkSL",-0.4939,0.0,0.144,0.856,81
420,nytimes,Wed Mar 07 21:05:08 +0000 2018,Kevin Zeich had 3 and a half years left on his prison sentence. His doctors said he had less than half that long to… https://t.co/NHQxoMKErO,-0.4588,0.051,0.129,0.82,80
421,nytimes,Wed Mar 07 21:00:25 +0000 2018,"Billy Graham wrote the first 17 issues of “Luke Cage, Hero for Hire.” Then he went on to draw the Black Panther. https://t.co/mJeUCkrVHI",0.5574,0.141,0.0,0.859,79
422,nytimes,Wed Mar 07 20:45:06 +0000 2018,Forests protect the climate. A future with more storms would mean trouble. https://t.co/EXj9IVwB37,-0.0258,0.17,0.176,0.654,78
423,nytimes,Wed Mar 07 20:39:34 +0000 2018,"RT @nytimesbusiness: A ""modest experiment"" from Coca-Cola: a spiked, sparkly beverage for the Japanese market. https://t.co/i7m2DLr8QY",0.0,0.0,0.0,1.0,77
424,nytimes,Wed Mar 07 20:36:06 +0000 2018,"When Emma González's name started trending on Twitter, she did not know how to use it. She now has 1.2 million foll… https://t.co/cZ7hjfMGwV",0.0,0.0,0.0,1.0,76
425,nytimes,Wed Mar 07 20:30:12 +0000 2018,"Lawyers worked relentlessly to discredit the alleged victim’s account. They showed off her Halloween costume, a bla… https://t.co/cUk9bhaalB",0.0,0.0,0.0,1.0,75
426,nytimes,Wed Mar 07 20:20:56 +0000 2018,RT @NYTNational: The evening commute could get messy. Here's the latest on the nor'easter https://t.co/Sf1i7wYIPV,-0.3612,0.0,0.152,0.848,74
427,nytimes,Wed Mar 07 20:17:46 +0000 2018,"RT @fmanjoo: I spent 2 months getting the news mostly from print. It changed my life.

I was better informed, less anxious, and I had tons…",0.2944,0.118,0.069,0.813,73
428,nytimes,Wed Mar 07 20:15:06 +0000 2018,School officials called the podcast “concerning” and said the teacher had been removed from the classroom https://t.co/GIwIdVNGnj,0.0,0.0,0.0,1.0,72
429,nytimes,Wed Mar 07 20:00:25 +0000 2018,It is believed to be the oldest known message in a bottle ever recovered https://t.co/80UquQH4vs,0.0,0.0,0.0,1.0,71
430,nytimes,Wed Mar 07 19:45:05 +0000 2018,"Fans of the book and admirers of Ava DuVernay’s work can breathe a sigh of relief, and some may also find that thei… https://t.co/79AxAes6aH",0.7096,0.257,0.0,0.743,70
431,nytimes,Wed Mar 07 19:30:27 +0000 2018,South Korean envoys were not prepared for how daring Kim Jong-un could be in his charm offensive https://t.co/JjLTugDYxv,0.1366,0.218,0.196,0.587,69
432,nytimes,Wed Mar 07 19:15:13 +0000 2018,"RT @danielle_ivory: Hundreds of former Trump campaign workers have been hired at every major federal agency. At the White House, there have…",0.0,0.0,0.0,1.0,68
433,nytimes,Wed Mar 07 19:00:38 +0000 2018,"The cells that eat, regurgitate and then re-eat your tattoos https://t.co/YqPl80y1TI",0.0,0.0,0.0,1.0,67
434,nytimes,Wed Mar 07 18:50:09 +0000 2018,Peter Thiel warned for years that the big tech companies were arrogant and clueless and less good for mankind than… https://t.co/CDL27t8iu2,-0.6361,0.095,0.285,0.62,66
435,nytimes,Wed Mar 07 18:40:42 +0000 2018,“This is basically going to war.” California’s governor struck back after Attorney General Jeff Sessions attacked t… https://t.co/CwetPpkj9a,-0.6124,0.0,0.238,0.762,65
436,nytimes,Wed Mar 07 18:27:53 +0000 2018,Should Germany’s national anthem drop the words “fatherland” and “brotherly”? An official suggested some ways to ma… https://t.co/mtjTh840M2,-0.2732,0.0,0.11,0.89,64
437,nytimes,Wed Mar 07 18:12:50 +0000 2018,"A week's worth of gas. A few gallons of milk. Few are complaining, but many in the working class are not feeling fl… https://t.co/sB9O02xef3",-0.1293,0.062,0.126,0.812,63
438,nytimes,Wed Mar 07 18:00:40 +0000 2018,"The number of public psychiatric beds in the U.S. has plunged, and the need for acute care is pressing. But what to… https://t.co/mt8k1ew9yN",0.5423,0.176,0.0,0.824,62
439,nytimes,Wed Mar 07 17:54:59 +0000 2018,"Breaking News: An ex-Russian spy and his daughter were poisoned by a nerve agent in England, the police said, raisi… https://t.co/Puh2ttTkSL",-0.4939,0.0,0.144,0.856,61
440,nytimes,Wed Mar 07 17:47:40 +0000 2018,"The database, assembled through hundreds of open records requests: https://t.co/qmIcm8RXvL",0.0,0.0,0.0,1.0,60
441,nytimes,Wed Mar 07 17:45:49 +0000 2018,"A database of the employees, assembled by ProPublica, offers a comprehensive look at how Trump is influencing the d… https://t.co/7KQuMGN1RS",0.25,0.105,0.0,0.895,59
442,nytimes,Wed Mar 07 17:44:03 +0000 2018,The Trump administration has hired at least 187 former lobbyists and 125 people with ties to conservative think tan… https://t.co/Jknl13waaj,-0.6249,0.0,0.177,0.823,58
443,nytimes,Wed Mar 07 17:43:52 +0000 2018,"""The greatest challenge to lasting weight loss is the fact that no one can give up eating. Rather, one has to learn… https://t.co/2sxwOrYwqM",0.25,0.19,0.155,0.655,57
444,nytimes,Wed Mar 07 17:27:52 +0000 2018,An opponent of the bill has said he would fight it: “I will present an amendment that the frontage road be designat… https://t.co/XnkXDs10it,-0.3818,0.0,0.106,0.894,56
445,nytimes,Wed Mar 07 17:26:18 +0000 2018,"A Utah lawmaker has introduced a bill that would rename the state’s most scenic route, which rolls through iconic n… https://t.co/w2EmEqaALT",0.0,0.0,0.0,1.0,55
446,nytimes,Wed Mar 07 17:18:08 +0000 2018,"RT @EricLiptonNYT: JUST POSTED: Trump admin has appointed at least 254 former Trump campaign staffers, in spots across federal government,…",0.0,0.0,0.0,1.0,54
447,nytimes,Wed Mar 07 17:15:10 +0000 2018,"The Vatican announced that Pope Paul VI and the slain Salvadoran Archbishop Óscar Romero will be made saints, after… https://t.co/BQXYsA0ojj",0.0,0.0,0.0,1.0,53
448,nytimes,Wed Mar 07 17:12:07 +0000 2018,"RT @nytimesarts: “A Wrinkle in Time” is faithful to the affirmative, democratic intelligence of the book, our critic A.O. Scott writes http…",0.5994,0.221,0.077,0.701,52
449,nytimes,Wed Mar 07 17:00:30 +0000 2018,Amazon will offer a discount on its Prime membership program to the millions of recipients of Medicaid https://t.co/etPOjTD2Jj,0.1779,0.096,0.0,0.904,51
450,nytimes,Wed Mar 07 16:45:13 +0000 2018,"On Queer Eye, @Antoni Porowski imparts lessons in home cooking that often involve 🥑. Some might say too often. But… https://t.co/VJpLYh1UZU",0.0,0.0,0.0,1.0,50
451,nytimes,Wed Mar 07 16:36:04 +0000 2018,"More than 2,000 flights had been canceled across the country on Wednesday, many at airports in the storm’s path https://t.co/eRJc93XZ9O",0.0,0.0,0.0,1.0,49
452,nytimes,Wed Mar 07 16:30:27 +0000 2018,Bricklayers think they’re safe from robots. Decide for yourself. https://t.co/USUzR5wJ3Y https://t.co/RTYSyyK79c,0.4404,0.225,0.0,0.775,48
453,nytimes,Wed Mar 07 16:23:02 +0000 2018,Business leaders are lamenting the loss of one of their own from what is among the U.S.’s most important economic p… https://t.co/jQSiXJWgIC,-0.4951,0.079,0.201,0.72,47
454,nytimes,Wed Mar 07 16:15:10 +0000 2018,"If ""The Bachelor"" is love, our watchers agree, let's all die alone https://t.co/xc05ijrKCu",0.2023,0.31,0.273,0.417,46
455,nytimes,Wed Mar 07 16:06:02 +0000 2018,"Stocks fell in early trading on Wall Street, a day after President Trump’s top economic adviser, Gary Cohn, said he… https://t.co/u6bhiuVrqN",0.2023,0.087,0.0,0.913,45
456,nytimes,Wed Mar 07 16:00:30 +0000 2018,"In Opinion

Op-Ed contributor Victor Blue writes, ""Afghanistan is more dangerous for civilians than ever. Without r… https://t.co/pvvpG3xXYZ",-0.5256,0.0,0.166,0.834,44
457,nytimes,Wed Mar 07 15:51:07 +0000 2018,"The picture shows a boy perched on a sofa, reaching for a pink flower. It's the sort of snapshot parents all over t… https://t.co/UlAZ7auLOe",0.2023,0.083,0.0,0.917,43
458,nytimes,Wed Mar 07 15:39:39 +0000 2018,"RT @nytimesworld: Caught between two allies: The U.S. is under pressure from Turkey, a NATO member, to stop American-backed Kurdish forces…",-0.5267,0.0,0.196,0.804,42
459,nytimes,Wed Mar 07 15:37:05 +0000 2018,"In Opinion,

Op-Ed contributor John Quiggin writes, ""Dividing society by generation obscures the real and enduring… https://t.co/WXt8afIYia",0.0,0.0,0.0,1.0,41
460,nytimes,Wed Mar 07 15:33:05 +0000 2018,"Anatoly Lein, a Russian-born American chess grandmaster who was among the world's top 30 players at his peak, has d… https://t.co/g5Lhw4W44i",0.2023,0.087,0.0,0.913,40
461,nytimes,Wed Mar 07 15:30:00 +0000 2018,"Balkrishna Doshi, 90, a pioneer of low-cost housing, was awarded the Pritzker Prize, architecture’s highest honor https://t.co/Vyaev36ebw",0.8481,0.414,0.0,0.586,39
462,nytimes,Wed Mar 07 15:18:03 +0000 2018,"When her father's request for ""compassionate release"" was finally approved, prison officials told her he'd be comin… https://t.co/SWp3DsZjrD",0.4019,0.247,0.136,0.617,38
463,nytimes,Wed Mar 07 15:11:06 +0000 2018,EU officials unveiled an array of tariffs that they would place on American-made goods if the United States imposed… https://t.co/raGb0ZOtvu,0.4215,0.128,0.0,0.872,37
464,nytimes,Wed Mar 07 15:00:37 +0000 2018,Morning Briefing: Here's what you need to know to start your day https://t.co/CTZm6dLWwI https://t.co/5LoYSE9X98,0.0,0.0,0.0,1.0,36
465,nytimes,Wed Mar 07 14:50:11 +0000 2018,Jimmy Kimmel struck back at President Trump after Trump ribbed the Academy Awards show for its low ratings. Our lat… https://t.co/vvXJEuZJ7Q,-0.0258,0.12,0.163,0.717,35
466,nytimes,Wed Mar 07 14:40:09 +0000 2018,The United States Holocaust Memorial Museum has revoked a prestigious human rights award it had given to Daw Aung S… https://t.co/a7VU7BS5Cz,0.743,0.259,0.0,0.741,34
467,nytimes,Wed Mar 07 14:30:05 +0000 2018,"Cynthia Nixon, the ""Sex and the City"" actress, is studying up on the subway: It's a weak spot for Governor Cuomo, w… https://t.co/Xy67VISSG9",-0.4404,0.0,0.121,0.879,33
468,nytimes,Wed Mar 07 14:15:08 +0000 2018,President Trump's claims are often contradicted by his own economic council https://t.co/y6Rrp52yFH,-0.3182,0.0,0.173,0.827,32
469,nytimes,Wed Mar 07 14:00:14 +0000 2018,"""Turning off the buzzing breaking-news machine I carry in my pocket was like unshackling myself from a monster who… https://t.co/uJoNbN2aeT",0.3612,0.128,0.0,0.872,31
470,nytimes,Wed Mar 07 13:44:01 +0000 2018,Donald Trump intentionally never signed a nondisclosure agreement in 2016 so that he could later disavow knowledge… https://t.co/QfnUpr91w9,-0.3875,0.0,0.141,0.859,30
471,nytimes,Wed Mar 07 13:30:20 +0000 2018,"Democrats in Texas's biggest cities came out in large numbers, but Republicans still cast more ballots over all https://t.co/W7zA9zgl9s",0.0,0.0,0.0,1.0,29
472,nytimes,Wed Mar 07 13:14:06 +0000 2018,"For the first time, a Belgian criminal court has convicted a man of ""sexism in the public space,"" for verbally abus… https://t.co/Akm6HzLB6C",-0.5267,0.0,0.152,0.848,28
473,nytimes,Wed Mar 07 13:00:32 +0000 2018,Morning Briefing: Here's what you need to know to start your day https://t.co/uJRYazQhjP https://t.co/4H4BoT74GQ,0.0,0.0,0.0,1.0,27
474,nytimes,Wed Mar 07 12:45:06 +0000 2018,"Gary Cohn, President Trump's top economic adviser, said that he would resign. His free-trade views clashed with Tru… https://t.co/n3KOtz8jSg",-0.1531,0.085,0.113,0.802,26
475,nytimes,Wed Mar 07 12:30:08 +0000 2018,Full results and maps from the Texas primaries https://t.co/WhLZDBW58T,0.0,0.0,0.0,1.0,25
476,nytimes,Wed Mar 07 12:14:07 +0000 2018,A winter storm is set to blanket New York with snow this morning. Here's what you need to know for your commute: https://t.co/dElaiWOkhQ,0.0,0.0,0.0,1.0,24
477,nytimes,Wed Mar 07 12:00:28 +0000 2018,South Korean envoys said that North Korea was open to negotiations with the United States over its nuclear program https://t.co/DoRWBTTx3q,0.4215,0.128,0.0,0.872,23
478,nytimes,Wed Mar 07 11:44:03 +0000 2018,Republicans fear that moving ahead with the tariffs could send the party — not to mention the economy — spiraling i… https://t.co/0cuEHwIWWc,-0.128,0.113,0.134,0.753,22
479,nytimes,Wed Mar 07 11:30:19 +0000 2018,Morning Briefing: Here's what you need to know to start your day https://t.co/FQ9skfd8cD https://t.co/FOqSi6yT1I,0.0,0.0,0.0,1.0,21
480,nytimes,Wed Mar 07 11:13:02 +0000 2018,The Northeast United States is bracing for the second major winter storm in less than a week. A foot of snow is exp… https://t.co/Jb1W82k8bd,0.4215,0.118,0.0,0.882,20
481,nytimes,Wed Mar 07 11:00:26 +0000 2018,"RT @PatrickKingsley: On Sunday, Sergey Skripal seems to have turned right past the library, down an alleyway, past the gym on the left, ove…",0.0,0.0,0.0,1.0,19
482,nytimes,Wed Mar 07 10:45:12 +0000 2018,How Trump's tariffs would affect Australia https://t.co/DxNa9Uoqdf,0.0,0.0,0.0,1.0,18
483,nytimes,Wed Mar 07 10:30:14 +0000 2018,"RT @nytimesworld: Millions of women and children work as sex slaves in India. Meet the woman who has put her life at risk to rescue 20,000…",0.296,0.112,0.071,0.816,17
484,nytimes,Wed Mar 07 10:16:06 +0000 2018,"""Citizens have become traumatized. People are confused and frightened and many more are refusing to return to their… https://t.co/3I9mkvKTWT",-0.8714,0.0,0.42,0.58,16
485,nytimes,Wed Mar 07 10:00:10 +0000 2018,"George Nader, an adviser to the United Arab Emirates who grew close to Steve Bannon and Jared Kushner, is cooperati… https://t.co/EGTzbbvr4L",0.4215,0.123,0.0,0.877,15
486,nytimes,Wed Mar 07 09:44:01 +0000 2018,RT @nytimesworld: North Korea’s sudden willingness to bargain with the Trump administration over scrapping the North's atomic arsenal raise…,0.4404,0.187,0.0,0.813,14
487,nytimes,Wed Mar 07 09:30:06 +0000 2018,"UN investigators have linked Russian forces to a possible war crime in Syria for the first time, reporting that a R… https://t.co/ynSAIA0FwQ",-0.8126,0.0,0.291,0.709,13
488,nytimes,Wed Mar 07 09:16:04 +0000 2018,RT @nytimesworld: A jaywalker who insulted a female police officer has become the first man convicted under a Belgian law against public se…,-0.5106,0.0,0.148,0.852,12
489,nytimes,Wed Mar 07 09:02:03 +0000 2018,"Stormy Daniels files suit, claiming Trump never signed ""hush agreement"" https://t.co/M7cjoMjSYQ",-0.3875,0.0,0.208,0.792,11
490,nytimes,Wed Mar 07 08:47:02 +0000 2018,"RT @nytimesworld: As North Korea opens the door to diplomacy, an assassination leads to new American sanctions https://t.co/5EbNUH1qLJ",-0.5994,0.0,0.187,0.813,10
491,nytimes,Wed Mar 07 08:32:07 +0000 2018,"Low-effort, high-reward cooking for when you're hungry and exhausted https://t.co/BisvP4ThKl https://t.co/BFtCXRh0IA",-0.3612,0.0,0.2,0.8,9
492,nytimes,Wed Mar 07 08:17:02 +0000 2018,RT @AKannapell: What We’re Reading: @JaneMayerNYer on Christopher Steele (via @jimrutenberg) and @nkulish on tallness in @topicstories (via…,0.0,0.0,0.0,1.0,8
493,nytimes,Wed Mar 07 08:09:43 +0000 2018,TRENDING: How Skipping Hotel Housekeeping Can Help the Environment and Your Wallet https://t.co/xygqPAPdZD,0.4019,0.184,0.0,0.816,7
494,nytimes,Wed Mar 07 08:02:03 +0000 2018,"In one of China’s biggest cities, the women-only subway cars are full of men https://t.co/yvtLlhRESu",0.0,0.0,0.0,1.0,6
495,nytimes,Wed Mar 07 07:38:54 +0000 2018,"The actress Cynthia Nixon is talking with 2 veteran Democratic political operatives, a sign that she may be moving… https://t.co/DUSvcFYKbv",0.0,0.0,0.0,1.0,5
496,nytimes,Wed Mar 07 07:21:27 +0000 2018,One famous designer chair is oozing goop. Another has exploded into puffs of foam. A bookcase’s shelves bubbled as… https://t.co/3PXFWCB6Fn,0.0,0.0,0.0,1.0,4
497,nytimes,Wed Mar 07 07:04:23 +0000 2018,"""It's always good news when you find penguins,"" a researcher says of the discovery of 1.5 million Adélie penguins i… https://t.co/RRHHQZW7LO",0.4404,0.132,0.0,0.868,3
498,nytimes,Wed Mar 07 06:48:04 +0000 2018,RT @nytimesworld: North Korea’s sudden willingness to bargain with the Trump administration over scrapping the North's atomic arsenal raise…,0.4404,0.187,0.0,0.813,2
499,nytimes,Wed Mar 07 06:41:56 +0000 2018,"Texas Democrats Surge to Polls, in Show of Anti-Trump Sentiment https://t.co/PBsqMXisUY",0.0,0.0,0.0,1.0,1
